time,temperature,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
5/26/2017 15:33:15,5.358968735,-1.702968597,72.30078125,336.5240627,41.55809817,39.01092597,4.572442532,-39.93569183,5.439480305,0.444160908,0.093232349,0.855619609,-0.014953576,-0.141040832,0.023090251
5/26/2017 15:33:23,5.45207119,-1.765724182,71.93920898,304.005071,68.30816864,339.1213907,-4.951063633,-41.22103882,12.15347576,0.442463785,0.098330997,0.844653249,0.038183868,-0.117787942,-0.001343235
5/26/2017 15:33:33,5.26586628,-1.920959473,71.56494141,330.5508642,109.9803481,283.83598,-15.50230789,-37.1259346,19.13376427,0.460647225,0.100030541,0.918006003,-0.002132729,-0.087529145,-0.044092685
5/26/2017 15:33:41,5.228625298,-1.802055359,71.17529297,357.7604296,113.1426505,205.9543723,-24.85154343,-27.86033249,22.29131317,0.480042905,0.110713415,0.935308516,-0.057093173,-0.189478755,0.032257754
5/26/2017 15:33:50,5.303107262,-1.950683594,70.73950195,19.78821745,176.4932903,247.8946776,-25.85879326,-15.65643215,20.39423752,0.448524922,0.091290005,0.840510488,0.121564962,0.09700115,-0.102725431
5/26/2017 15:34:00,5.303107262,-1.660030365,70.36889648,32.95265063,200.887014,287.231431,-18.00106049,-6.948597908,15.40017033,0.495801896,0.090804428,0.87414062,0.023215711,-0.011424698,-0.085309267
5/26/2017 15:34:09,5.228625298,-1.871414185,70.00170898,338.4370723,252.2175385,318.387554,-7.1641469,-5.996592999,9.793806076,0.463314146,0.105371974,0.914837956,0.084272519,0.014223419,-0.133828059
5/26/2017 15:34:18,5.247245789,-2.320606232,69.64355469,42.44124846,185.436607,325.3097663,0.428411216,-13.18551064,7.522621155,0.49119544,0.103429638,0.963333607,-0.142358482,-0.143990681,0.077531308
5/26/2017 15:34:27,5.321727753,-1.795448303,69.25219727,358.8446063,232.3024144,325.1780188,3.294323444,-21.62928963,7.888185501,0.452888966,0.103186846,0.869022906,0.094326884,0.082619853,-0.042796478
5/26/2017 15:34:36,5.321727753,-1.798751831,68.92480469,352.7378466,278.9687462,328.9605263,0.829789817,-30.8082943,9.487839699,0.449009836,0.093475141,0.851720512,0.086964637,0.003206681,0.000882372
5/26/2017 15:34:45,5.26586628,-1.795448303,68.58129883,289.964456,312.7334141,358.5038624,-7.21348381,-36.23010254,13.96642399,0.493135005,0.0881337,0.913132071,0.147403002,-0.05358791,-0.102326304
5/26/2017 15:34:54,5.303107262,-1.818569183,68.24462891,282.6466187,52.68690788,258.3037288,-17.60520554,-36.36942673,19.42903137,0.466223508,0.114112511,0.900216103,-0.021193758,-0.017236046,-0.04153182
5/26/2017 15:35:03,5.303107262,-1.782238007,67.88818359,312.389077,44.85137634,259.5114497,-22.11536407,-37.5496788,21.86688614,0.44440338,0.093717933,0.868048191,-0.002559815,0.033758108,-0.056480594
5/26/2017 15:35:12,5.26586628,-1.841690063,67.53320313,358.8229031,104.6645006,197.6817838,-17.69826317,-40.52591705,19.60783768,0.486104071,0.087405324,0.937745452,0.062176839,-0.095415711,-0.125782564
5/26/2017 15:35:21,5.321727753,-2.029953003,67.20654297,6.095331679,68.98563462,176.5178243,-11.73671341,-42.42136002,16.83104515,0.447312713,0.096145861,0.886569142,-0.074332982,-0.057528611,-0.013074301
5/26/2017 15:35:30,5.247245789,-1.930866241,66.8972168,52.9813266,109.2460754,244.9385786,-5.931559086,-42.50914383,12.94898796,0.484164506,0.095903061,0.918006003,0.006912097,0.141613469,-0.091570482
5/26/2017 15:35:39,5.396209717,-1.475070953,66.56469727,54.31923088,172.2763042,279.9632696,-0.923152626,-42.26813507,9.207710266,0.450222045,0.0883765,0.854888499,0.068592325,0.027680524,-0.035973497
5/26/2017 15:35:49,5.26586628,-1.726089478,66.27416992,59.76680535,205.1059809,284.6240745,-0.731664121,-42.52003479,9.64384079,0.470587522,0.098573789,0.895829618,0.052081041,-0.002860285,-0.002069395
5/26/2017 15:35:58,5.247245789,-1.765724182,65.9621582,57.36530401,279.5294296,354.3388874,-1.628870368,-42.9308548,10.8910923,0.469860196,0.095660269,0.894854784,0.025500005,-0.048351407,-0.031379532
5/26/2017 15:36:07,5.414830208,-1.818569183,65.68237305,14.94830955,331.3760535,14.85227367,-3.561427832,-43.4681282,12.35661221,0.45870766,0.094931901,0.88705653,0.075870261,-0.084058635,-0.054574266
5/26/2017 15:36:15,5.284486771,-1.87802124,65.30566406,40.58224173,310.30562,314.3924671,-9.782306671,-44.48935699,15.27595043,0.470102608,0.085220195,0.908989251,0.036154561,0.104051217,-0.065854624
5/26/2017 15:36:25,5.284486771,-1.884624481,65.046875,29.48087914,337.8065536,260.5832498,-14.1612854,-43.58136749,18.10065079,0.45604077,0.103186846,0.874384344,0.0388861,0.035014089,-0.083853126
5/26/2017 15:36:34,5.377589226,-1.590671539,64.73706055,356.6845692,339.7880837,251.0811316,-16.77752876,-43.18688583,19.5247364,0.457252979,0.103429638,0.903384209,-0.005705785,-0.055985469,-0.114365339
5/26/2017 15:36:42,5.377589226,-1.772327423,64.44604492,31.18256613,338.9961301,187.999171,-19.69317818,-42.2754364,21.28104019,0.489498317,0.108042702,0.937989175,0.017195992,0.119302407,-0.099372879
5/26/2017 15:36:52,5.377589226,-1.821872711,64.14160156,5.898322556,351.3358222,120.5130188,-19.15352058,-40.82348251,21.34563255,0.449009836,0.099059373,0.860493541,0.055359878,-0.008976761,-0.139043435
5/26/2017 15:37:01,5.396209717,-1.8086586,63.8815918,338.9399057,351.9191042,48.07667704,-16.23665428,-41.68681717,19.76036835,0.468163073,0.1177544,0.914350629,-0.049088009,-0.030960338,-0.158855379
5/26/2017 15:37:09,5.358968735,-1.960590363,63.5715332,306.528341,20.72446905,312.3740676,-14.00163269,-44.73657608,17.91763115,0.44440338,0.097845405,0.866342247,-0.090909742,-0.081336342,-0.171945229
5/26/2017 15:37:19,5.340348244,-1.94077301,63.29248047,3.282782935,50.8257428,234.7655036,-6.379985809,-43.83209229,12.58882904,0.481012702,0.117026016,0.94578743,-0.036534756,-0.022078227,-0.187169105
5/26/2017 15:37:28,5.396209717,-1.861507416,62.94335938,342.2462432,14.02028662,214.7949594,1.639103055,-38.20915985,6.898347378,0.465253711,0.10779991,0.89119941,-0.090269379,-0.045584302,-0.000549145
5/26/2017 15:37:37,5.303107262,-1.835083008,62.68334961,334.625977,49.24076667,168.8902515,4.696053028,-34.83745193,5.922833443,0.473739326,0.094689108,0.9082582,0.03250315,-0.05289603,-0.070469782
5/26/2017 15:37:46,5.45207119,-1.785541534,62.31054688,3.835472665,59.97448408,133.2237687,5.325520039,-36.64841461,5.32578516,0.451434314,0.090318836,0.877308667,0.013257418,-0.040362462,-0.091208398
5/26/2017 15:37:55,5.433450699,-2.056373596,62.02685547,10.99780326,10.44765116,75.84834232,7.158363342,-35.19755936,3.842567682,0.48464939,0.108528279,0.944812715,-0.083543211,0.015236396,-0.113781065
5/26/2017 15:38:04,5.582414627,-1.74590683,61.70166016,1.892507961,20.04873623,6.677990784,7.053983212,-29.08656883,4.662231445,0.449737191,0.099544957,0.8809641,0.026710937,-0.05744214,-0.127493203
5/26/2017 15:38:13,5.470691681,-1.934169769,61.37744141,24.18616943,32.16868493,337.0786723,6.455421448,-25.40586853,6.168442249,0.441494018,0.07817921,0.838804543,0.062433045,0.023492247,-0.084406659
5/26/2017 15:38:22,5.489312172,-1.851596832,61.13110352,58.27955898,91.57972281,37.47528088,7.917905808,-26.60618782,4.013457775,0.49507454,0.096145861,0.924829543,0.050820094,0.138924032,-0.022400437
5/26/2017 15:38:31,5.526553154,-1.755813599,60.80957031,27.90494788,126.9429999,27.26055881,3.615949392,-35.28785706,5.741106033,0.460647225,0.093475141,0.885350645,0.082869798,-0.000658829,0.063410088
5/26/2017 15:38:40,5.563794136,-1.461858749,60.55639648,8.023855227,151.4386537,20.07607407,-9.744634628,-38.86700439,13.38156128,0.486104071,0.106100358,0.927753925,0.053228982,0.026823938,0.040186822
5/26/2017 15:38:49,5.489312172,-1.560943604,60.2578125,5.092889573,168.9068216,14.30158967,-20.06168175,-29.37592125,18.73047829,0.449979633,0.091532797,0.860980928,0.04069639,0.001167402,0.003838677
5/26/2017 15:38:58,5.545173645,-1.69966507,59.92089844,1.112878793,171.5448455,23.80923007,-17.90980339,-16.24737549,17.3796978,0.497014105,0.087648116,0.917274892,0.016258476,-0.039443087,-0.027614435
5/26/2017 15:39:08,5.563794136,-1.729393005,59.63037109,325.1755497,165.1486329,35.37141528,-8.121897697,-11.15501213,11.74322224,0.48198247,0.123338632,0.923854768,-0.022833128,0.063769728,0.001707856
5/26/2017 15:39:17,5.656896591,-1.567550659,59.31445313,15.30551819,199.5171922,54.25683369,1.786205173,-16.16023445,5.408441067,0.454101205,0.092018381,0.861712039,0.073970132,-0.106634177,-0.040737595
5/26/2017 15:39:26,5.712758064,-1.560943604,59.07177734,7.933761617,254.344036,102.3216091,4.703646183,-28.64878273,3.386495352,0.455071002,0.092989556,0.878039718,0.098372594,-0.066600241,-0.085912868
5/26/2017 15:39:34,5.6382761,-1.83177948,58.73364258,346.0455871,219.14273,124.6406524,-0.389300734,-38.39996338,7.464049816,0.472284645,0.098330997,0.91849345,-0.064400055,-0.017724909,-0.092604235
5/26/2017 15:39:44,5.694137573,-1.769023895,58.43676758,326.1391938,213.9232633,164.4268322,-9.664729118,-40.64149094,14.02893162,0.45216164,0.082063891,0.844409585,0.040660027,0.010374948,-0.089528874
5/26/2017 15:39:53,5.749999046,-1.461858749,58.03100586,300.4066063,259.1171907,190.561093,-19.05442429,-35.25535584,18.85611534,0.471557319,0.108771071,0.934090078,0.127368748,-0.016500659,-0.07423842
5/26/2017 15:40:01,5.601035118,-0.992851257,57.57421875,305.3756338,153.5165885,20.89192821,-26.1494751,-30.42254829,21.93708229,0.492650121,0.100758918,0.917762339,0.218387663,-0.054985169,-0.182972431
5/26/2017 15:40:11,5.712758064,-1.369379044,57.1159668,329.0684672,71.17844636,86.73905163,-30.14845276,-32.42960739,22.74778748,0.435917765,0.091775589,0.85293895,-0.069006741,0.060758062,-0.074831039
5/26/2017 15:40:20,5.749999046,-1.468463898,56.72167969,15.16282017,52.85086316,56.88161733,-28.99802589,-36.79096603,22.19429016,0.47422421,0.104643598,0.945056379,-0.046698548,-0.037583768,-0.124585673
5/26/2017 15:40:28,5.749999046,-1.683151245,56.41503906,326.4354532,8.51151622,25.52680066,-26.28739357,-39.32939529,21.69360733,0.473496854,0.104400806,0.913619518,-0.094008371,-0.15329504,-0.046690613
5/26/2017 15:40:38,5.749999046,-1.663333893,56.17382813,40.12045947,43.06975223,345.2362627,-24.07864761,-38.21955109,21.22087097,0.428644359,0.107071526,0.860737264,0.034263555,0.082482964,-0.137370467
5/26/2017 15:40:47,5.731378555,-0.398334503,55.87915039,14.57400835,345.0345535,301.1606934,-23.25513458,-37.69185257,21.2953701,0.482467383,0.08959046,0.897048116,-0.076285109,-0.059527706,-0.075652458
5/26/2017 15:40:56,5.82448101,-1.660030365,55.61816406,330.5339355,350.3111299,222.2316147,-22.7784214,-36.1738472,22.13091278,0.475193977,0.089347668,0.885106981,-0.003894515,-0.029582927,-0.214858428
5/26/2017 15:41:05,5.898962021,-1.650123596,55.31225586,295.7652469,282.2717437,242.7918228,-26.22083664,-30.43913841,23.01473236,0.460889697,0.10755711,0.899972498,-0.122668162,-0.085144222,-0.023954153
5/26/2017 15:41:14,5.954823494,-1.547733307,55.03442383,315.5559454,101.9236072,100.8198008,-29.36885071,-23.36565971,22.90604591,0.459192574,0.093717933,0.892417848,0.088048965,-0.02679963,-0.171421736
5/26/2017 15:41:23,5.992064476,-1.078725815,54.7746582,30.68522249,150.7910835,67.85032057,-30.03783417,-16.69396782,22.32335091,0.467920631,0.10488639,0.922392607,0.073972262,-0.185869977,-0.086786717
5/26/2017 15:41:32,6.047925949,-1.630306244,54.57006836,17.45066546,108.3580893,25.56497118,-29.29563713,-11.2362051,21.20141983,0.472527087,0.093475141,0.916056454,-0.044825625,-0.053295888,0.067738488
5/26/2017 15:41:41,6.029305458,-1.689758301,54.2253418,23.88562744,157.9864829,45.56749093,-23.44651794,-7.496188641,18.63360596,0.459677458,0.095903061,0.883401036,0.0886181,0.02213873,-0.039760526
5/26/2017 15:41:50,6.010684967,-1.313230515,53.99194336,43.86769932,142.0566922,41.15924245,-16.63025284,-5.366652489,15.70439625,0.475921333,0.097845405,0.908014476,-0.027131531,-0.034354679,-0.014405675
5/26/2017 15:41:59,6.010684967,-1.590671539,53.85058594,42.16191763,71.96274332,316.4607064,-8.406619072,-4.440632343,10.00506306,0.446342945,0.092018381,0.855619609,-0.010635078,-0.12228857,0.039035134
5/26/2017 15:42:08,5.992064476,-1.574157715,53.60961914,22.77188997,65.97064568,261.6661968,-0.814424336,-7.519896507,5.983326435,0.455555856,0.099544957,0.872191012,0.047380242,-0.094766229,0.002077807
5/26/2017 15:42:17,6.047925949,-1.51140213,53.40039063,347.2311586,74.20139246,235.0739686,2.822621346,-17.70409966,5.458459854,0.473739326,0.10755711,0.912888408,0.003088597,-0.074888214,0.054595374
5/26/2017 15:42:27,5.973443985,-1.567550659,53.10424805,7.402288376,107.9436266,235.7317158,-4.152353764,-29.97716713,10.74887562,0.444645822,0.093717933,0.844409585,0.065685801,0.011547133,-0.039467867
5/26/2017 15:42:36,6.047925949,-1.663333893,52.89086914,37.69617944,177.996328,286.7096591,-17.20049667,-35.18445206,16.874403,0.488286048,0.099302165,0.937989175,0.09559381,0.009406008,-0.125873536
5/26/2017 15:42:45,6.06654644,-1.69966507,52.63769531,68.84345057,186.4688398,335.3045307,-26.01973724,-34.64282608,20.71295166,0.43009907,0.086191364,0.852207839,-0.062604584,-0.089532845,-0.050115198
5/26/2017 15:42:53,6.122407913,0.31178093,52.41748047,8.150054925,227.6940858,33.76624911,-28.48717117,-31.93507385,22.39555359,0.465011269,0.098088197,0.905090094,-0.005792812,0.057365086,-0.151480839
5/26/2017 15:43:03,6.06654644,-1.838386536,52.17578125,9.806958073,219.8566623,51.8151401,-26.03640366,-33.39408112,22.8641777,0.462101907,0.082549475,0.869510353,-0.013422977,-0.015320566,-0.028688695
5/26/2017 15:43:12,6.234130859,-1.646820068,51.94091797,354.2804184,224.9288837,53.17459705,-22.96086502,-37.95394135,21.41899681,0.49240765,0.091775589,0.914106905,0.023223825,0.044229336,-0.023795262
5/26/2017 15:43:20,6.122407913,-1.471767426,51.64575195,350.4600895,258.4622575,88.13477346,-23.46389389,-39.05913544,21.3825264,0.459677458,0.090318836,0.899241388,0.089168161,-0.077003524,-0.0451608
5/26/2017 15:43:30,6.196889877,-1.593975067,51.38330078,316.2232446,302.812759,112.5957436,-26.72881317,-34.81649017,22.66516685,0.461374581,0.099787742,0.937989175,0.125179499,-0.074543402,-0.06957972
5/26/2017 15:43:39,6.234130859,-1.48828125,51.09887695,309.2867914,55.4916875,59.26972467,-30.96632576,-28.69085503,22.95914459,0.426704824,0.108042702,0.860249877,0.146507114,-0.02414098,-0.088486068
5/26/2017 15:43:47,6.215510368,-1.676544189,50.84277344,290.0438365,58.70066746,78.91946858,-33.07620239,-20.59191895,22.09992409,0.468163073,0.109985039,0.919224501,0.020662336,-0.018334188,0.057496667
5/26/2017 15:43:57,6.42033577,-1.587368011,50.57495117,294.9020408,126.8230208,339.0178928,-25.867733,-12.11591339,19.29542732,0.445130706,0.089104876,0.844896972,-0.03705363,-0.052833181,-0.019163609
5/26/2017 15:44:06,6.345853806,-1.8086586,50.30932617,332.9630821,141.3404513,302.5307405,-15.06358433,-8.188881874,13.99269962,0.47034508,0.099302165,0.908745527,-0.021776661,-0.082744539,-0.019769438
5/26/2017 15:44:15,6.271371841,-1.547733307,50.02270508,321.9698585,108.893904,302.7936652,-7.238335133,-7.418839455,10.18345547,0.486831397,0.096631445,0.931896746,-0.058407731,0.095005408,0.011380099
5/26/2017 15:44:24,6.327233315,-1.673240662,49.73242188,334.6019023,100.4643236,352.4789082,-2.482673407,-6.040468693,6.543476582,0.449252278,0.078907587,0.853913784,0.061307658,0.084599316,-0.055496655
5/26/2017 15:44:33,6.401715279,-1.656726837,49.46508789,337.5983285,134.1929589,353.8696427,0.604192257,-8.348285675,5.766614914,0.441978902,0.086919747,0.858056605,0.07716544,-0.000310745,-0.01395379
5/26/2017 15:44:42,6.383094788,-2.072891235,49.22216797,33.80529047,120.9836052,343.7529454,2.231988668,-11.86776161,6.789557934,0.475193977,0.087890908,0.911182523,-0.006825577,-0.076343194,-0.086931117
5/26/2017 15:44:51,6.438956261,-1.590671539,48.96655273,78.54444338,77.0128281,293.9628966,-0.535071433,-8.90164566,7.449676037,0.469860196,0.091532797,0.896317005,0.00752797,-0.066546328,-0.075299442
5/26/2017 15:45:00,6.476197243,-1.544429779,48.70947266,32.45208997,351.2492419,173.175321,-2.579277754,-6.119359016,7.920693874,0.473496854,0.100758918,0.918737113,0.058514956,-0.123009756,-0.08931987
5/26/2017 15:45:09,6.476197243,-1.494888306,48.43286133,14.33618287,15.49795194,124.3199067,-2.1665802,-5.050747871,7.137584686,0.428644359,0.095174693,0.850014567,0.078653082,-0.052747875,-0.086854413
5/26/2017 15:45:18,6.550679207,-1.613792419,48.20092773,28.73155957,36.22288715,113.6824677,0.577644765,-7.304960728,5.652623177,0.465981066,0.094931901,0.912157297,0.048402824,0.012000222,-0.029425375
5/26/2017 15:45:27,6.476197243,-1.580760956,47.88549805,23.19908244,11.08282973,50.68939857,4.904751778,-15.16245365,4.004601479,0.472527087,0.086919747,0.911182523,0.023656957,-0.052122101,-0.114603654
5/26/2017 15:45:36,6.550679207,-1.524614334,47.66723633,10.20894971,329.1865373,54.67035042,5.28957653,-24.12654114,4.337385654,0.489255875,0.093960725,0.931653023,-0.080467701,-0.018211961,-0.000373188
5/26/2017 15:45:46,6.494817734,-1.825176239,47.3527832,3.170274565,346.8372428,4.051071001,3.918078661,-32.70904922,6.682349682,0.469375283,0.090076044,0.890955687,0.048103757,0.030952979,-0.101437621
5/26/2017 15:45:55,6.587920189,-1.693058014,47.10351563,343.9743391,17.24024441,289.3402382,2.184113503,-38.44854736,7.717625141,0.486104071,0.094689108,0.910207748,0.039538119,-0.021264944,-0.174682975
5/26/2017 15:46:04,6.550679207,-1.547733307,46.87890625,26.17273165,41.15944735,256.044514,1.350531697,-39.92479706,8.217598915,0.46258682,0.096145861,0.887300253,0.054180674,0.041029185,-0.108062126
5/26/2017 15:46:12,6.569299698,-1.541128159,46.64550781,57.88162533,60.34297962,213.0469091,0.090353005,-41.96239853,8.605757713,0.458222806,0.093717933,0.885838091,0.097518116,-0.011500876,-0.092147544
5/26/2017 15:46:22,6.68102169,-1.435436249,46.43310547,12.87163663,353.5060785,120.0711739,-5.581625462,-45.00656128,11.23362732,0.476648659,0.092746764,0.922636271,0.005887527,-0.155920565,-0.120208725
5/26/2017 15:46:31,6.718262672,-1.759117126,46.04907227,7.67314465,316.2403065,80.93284442,-10.0103817,-44.88965607,14.95875645,0.482952267,0.096145861,0.90557754,-0.055179544,0.036796734,-0.083224677
5/26/2017 15:46:39,6.587920189,-1.303321838,45.87988281,6.714719273,350.3773187,44.37215319,-13.1643095,-42.64147568,17.68613434,0.474466652,0.094689108,0.909720302,0.08529073,0.040754706,-0.076785244
5/26/2017 15:46:49,6.718262672,-1.584064484,45.59863281,352.6204766,13.05490512,346.8292882,-15.0611887,-41.86579895,18.99246025,0.477376014,0.09226118,0.933115244,0.047402285,-0.031011943,-0.122559726
5/26/2017 15:46:58,6.736883163,-1.154691696,45.34765625,322.3344505,15.61618764,285.9613505,-14.2296257,-44.90867996,17.08225632,0.432281047,0.098573789,0.863661587,-0.042078607,-0.110398337,-0.110008225
5/26/2017 15:47:06,6.718262672,-1.600578308,45.18676758,336.9154206,68.95987797,204.5023014,-9.669075966,-46.12439728,13.69490147,0.475678891,0.1175116,0.939451396,-0.002067588,-0.102432519,-0.12524727
5/26/2017 15:47:16,6.736883163,-1.821872711,44.96533203,4.349749197,15.69490386,162.4341928,-3.783588409,-44.58901978,10.29319572,0.493377417,0.09104722,0.934577405,-0.0954936,-0.005912617,-0.067495681
5/26/2017 15:47:25,6.755503654,-1.617092133,44.70898438,11.30331933,348.927226,110.0885997,-1.401255846,-40.51255035,9.576953888,0.428159505,0.099787742,0.858056605,-0.037451684,-0.026373673,-0.105954245
5/26/2017 15:47:34,6.699642181,-1.633609772,44.48852539,346.9218885,31.30571444,52.27176557,-0.650803864,-39.28876495,10.14813709,0.49507454,0.09104722,0.924098432,0.089281343,-0.046518214,-0.130967319
5/26/2017 15:47:43,6.885847092,-1.240566254,44.27758789,7.434381728,45.8028695,338.6568114,-3.119784832,-42.58058167,10.45717907,0.458950102,0.102215678,0.893148959,0.011392564,-0.07551571,-0.155973062
5/26/2017 15:47:52,6.792744637,-1.409013748,44.02001953,36.73221094,38.54559885,278.8243765,-6.002144337,-44.29292297,12.17322636,0.475921333,0.109256655,0.914106905,0.014744462,-0.036712803,-0.126913846
5/26/2017 15:48:01,6.923088074,-1.366075516,43.77124023,33.67274382,343.5171809,218.8547555,-6.26775074,-44.51625061,12.10451221,0.480285347,0.108042702,0.923123658,-0.042053148,-0.025097311,-0.092979535
5/26/2017 15:48:10,6.867226601,-2.102615356,43.54394531,317.1098066,11.20117129,211.5128213,-4.488436699,-43.4834137,11.65013218,0.505257308,0.084491819,0.94578743,0.076127432,-0.165232182,-0.044403799
5/26/2017 15:48:19,6.960329056,-1.243869781,43.33520508,281.60356,172.0872035,67.14162698,-1.802570224,-42.26700211,10.33873177,0.443918467,0.100758918,0.872678399,0.028777275,-0.136487961,0.036832739
5/26/2017 15:48:28,6.885847092,-1.660030365,43.09375,337.9611823,38.63494796,218.0396134,0.860958278,-41.43999863,7.823608398,0.468405485,0.099059373,0.932384133,0.022668622,0.142372027,-0.067319788
5/26/2017 15:48:37,7.016190529,-1.468463898,42.84326172,337.3069509,48.13441946,193.035452,-1.381990194,-41.3260994,9.325504303,0.465011269,0.098330997,0.897779167,-0.000544153,-0.025911562,-0.029741064
5/26/2017 15:48:46,6.997570038,-1.55764389,42.63354492,349.3314708,48.04939726,161.3980394,-7.682223797,-42.23508453,13.50395775,0.459192574,0.085220195,0.881695211,-0.006037522,-0.02681797,-0.064539246
5/26/2017 15:48:55,7.072052002,-1.537824631,42.40063477,34.85934233,47.24176155,82.77498059,-15.81013298,-41.18086624,17.48629379,0.493619889,0.088619292,0.924585879,0.046180479,-0.064979896,-0.120098136
5/26/2017 15:49:05,7.016190529,-1.640213013,42.19262695,22.11097866,327.7555341,50.64501258,-20.59902763,-40.06661987,19.90087318,0.44561559,0.096388653,0.860249877,-0.132464677,-0.032900788,-0.055637494
5/26/2017 15:49:14,7.072052002,-1.518007278,41.9934082,331.5393718,333.0867341,39.32151517,-22.73795891,-39.49648666,20.91020584,0.483679593,0.093717933,0.936770737,0.022995401,-0.080833815,-0.082800791
5/26/2017 15:49:23,7.109292984,-1.663333893,41.74365234,298.6942642,328.6883262,65.86471628,-26.73772049,-34.64288712,22.68253517,0.446342945,0.099059373,0.882669985,0.02787501,-0.088448361,0.004246693
5/26/2017 15:49:32,7.016190529,-1.735996246,41.53735352,309.2970845,43.90004368,33.1499748,-29.60798836,-29.31562424,23.10225296,0.460404783,0.095174693,0.89119941,0.10206078,0.017530743,-0.04124872
5/26/2017 15:49:41,7.146533966,-1.683151245,41.30834961,15.20584183,93.98200962,68.04231719,-30.12423515,-27.85326386,23.38805962,0.482467383,0.09226118,0.926047981,0.133214906,0.13817662,-0.116996013
5/26/2017 15:49:50,7.127913475,-1.74590683,41.15869141,52.34299761,66.19394506,13.15237619,-28.71736336,-24.90603447,22.89063072,0.475921333,0.093232349,0.909232914,0.018978029,-0.083539054,-0.091004051
5/26/2017 15:49:58,7.276877403,-1.316532135,40.93286133,51.54253701,5.725535418,303.4959999,-24.91697502,-15.64825249,19.30527115,0.453616291,0.096631445,0.870972574,-0.013088867,-0.053893894,-0.064408861
5/26/2017 15:50:08,7.276877403,-1.207538605,40.66430664,31.60947344,345.572057,236.5055353,-17.94462967,-8.197159767,14.52959251,0.454343647,0.097845405,0.901922047,0.051950816,-0.042886134,-0.100110665
5/26/2017 15:50:17,7.202395439,-1.508098602,40.44995117,358.2220247,333.5070008,247.0640652,-7.658042431,-7.732439995,9.056035995,0.466223508,0.108285487,0.900947213,-0.043026321,-0.072488472,-0.00023412
5/26/2017 15:50:25,7.332738876,-1.372680664,40.26000977,345.1969635,326.2136394,256.4956548,1.476873159,-11.92470074,4.337586403,0.47422421,0.099787742,0.895829618,-0.018280745,-0.02025076,0.006483603
5/26/2017 15:50:35,7.314118385,-1.336349487,40.06176758,326.3585282,41.65382328,213.414824,6.05883503,-18.97008324,2.797641277,0.468163073,0.097602613,0.920930386,0.109046668,-0.045586392,-0.083895832
5/26/2017 15:50:44,7.388599396,-1.247173309,39.79760742,324.030185,87.25846702,155.8936856,7.05753088,-26.14082718,3.220429182,0.454343647,0.090804428,0.886081696,0.029014893,-0.087707534,-0.115323812
5/26/2017 15:50:53,7.425840378,0.622251511,39.59936523,32.39172476,97.86965767,153.7868045,6.808677673,-30.8036232,3.721051931,0.464041471,0.094689108,0.888762414,0.024730906,-0.011345718,-0.149481341
5/26/2017 15:51:02,7.481701851,-0.900371552,39.41577148,74.1307888,218.7746101,268.1667679,6.784544945,-34.04229736,3.58930707,0.476163775,0.096145861,0.915812731,0.029913202,0.008200288,-0.142102972
5/26/2017 15:51:11,7.46308136,-1.329744339,39.17871094,357.3431546,333.127524,341.2536033,6.162589073,-34.60641098,4.293256283,0.479800493,0.101972878,0.930190861,0.113867119,-0.192404568,-0.153962389
5/26/2017 15:51:20,7.556183815,-1.319835663,38.96606445,2.251386164,320.6928351,277.3496089,5.600492477,-34.62587738,5.428082466,0.436402649,0.094446316,0.84611547,-0.026320409,0.075745746,-0.104455821
5/26/2017 15:51:29,7.574804306,-1.646820068,38.76928711,317.5912393,331.0016874,204.7649222,6.206477642,-34.42294693,5.021575451,0.470829964,0.101244502,0.901922047,-0.048300125,0.01679299,-0.112368785
5/26/2017 15:51:38,7.64928627,-1.478372574,38.61303711,284.1559675,185.6906081,307.6356615,7.37507534,-31.75928116,3.752375841,0.461617053,0.090076044,0.875359058,-0.096830755,-0.090382323,-0.075691573
5/26/2017 15:51:47,7.612045288,-1.425527573,38.36157227,355.3139331,156.2209473,22.85364562,7.668239594,-28.05570793,3.570375204,0.473739326,0.092503972,0.926779091,0.067169845,-0.116620891,-0.158118814
5/26/2017 15:51:56,7.686527252,-1.134874344,38.16650391,7.632673218,155.6031294,70.33803256,7.929436207,-25.87144089,3.490556002,0.467920631,0.093717933,0.899728775,-0.00491029,0.021733116,-0.103411868
5/26/2017 15:52:05,7.612045288,-1.098543167,37.95825195,74.74390756,213.8244441,126.4342464,9.390134811,-24.60671234,0.983126104,0.449009836,0.093232349,0.869754016,0.025319105,-0.148343027,-0.086583398
5/26/2017 15:52:14,7.593424797,-1.214143753,37.77880859,48.61087979,311.250078,225.4762551,10.53864765,-26.50034904,-0.337285787,0.47034508,0.110470623,0.919955611,-0.015301064,-0.082043722,-0.034039557
5/26/2017 15:52:24,7.593424797,-1.148086548,37.57885742,38.71765473,234.128083,115.5345896,7.221170902,-31.83605576,2.802875996,0.438099772,0.097359821,0.841241479,0.012798738,0.16566214,-0.014186436
5/26/2017 15:52:33,7.83549118,-1.266990662,37.37255859,346.8088232,252.5328679,97.66408947,1.550608993,-37.79547119,7.697440147,0.463071704,0.105371974,0.919955611,0.033558566,0.059965197,-0.072199687
